ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LTV,DTI,FEDTI
9349,4912,485,495,377,300480,18028.8,282451.2,1190.83,842,0.94,0.441944218,0.242432818
9350,2457,261,420,381,351745,35174.5,316570.5,1334.67,805,0.9,0.82037851,0.543211233
9351,4086,225,487,395,320599,89767.72,230831.28,1239.15,738,0.72,0.477520803,0.303267254
9352,3539,497,494,315,432178,34574.24,397603.76,2645.27,639,0.92,1.027485165,0.74746256
9353,9526,210,409,277,281986,56397.2,225588.8,1500.85,624,0.8,0.222533067,0.157553013
9354,9203,248,447,209,311579,37389.48,274189.52,1643.9,691,0.88,0.254145387,0.178626535
9355,9567,219,387,395,481272,24063.6,457208.4,3354.83,589,0.95,0.414009616,0.350666876
9356,7791,218,438,261,499326,104858.46,394467.54,2365.03,689,0.79,0.387758953,0.303559235
9357,7761,336,354,399,329763,82440.75,247322.25,1180.75,779,0.75,0.241044968,0.1521389
9358,6247,386,459,242,235092,23509.2,211582.8,1407.67,610,0.9,0.360600288,0.225335361
9359,4486,305,472,368,440166,48418.26,391747.74,1651.62,830,0.89,0.541377619,0.368172091
9360,9355,304,416,331,449534,26972.04,422561.96,1781.54,838,0.94,0.26740139,0.190437199
9361,8312,246,394,298,397773,75576.87,322196.13,2143.58,620,0.81,0.33488691,0.257889798
9362,8949,278,378,318,465616,121060.16,344555.84,1644.96,771,0.74,0.257119231,0.183814951
9363,4488,266,491,315,418181,45999.91,372181.09,1997.95,701,0.89,0.613848039,0.445176025
9364,6205,471,475,305,396576,43623.36,352952.64,1488.06,825,0.89,0.392273973,0.239816277
9365,9477,271,359,308,315973,47395.95,268577.05,1970.72,513,0.85,0.274424396,0.207947663
9366,3489,477,356,328,463439,97322.19,366116.81,2195.06,659,0.79,0.867887647,0.629137289
9367,3430,259,450,275,485923,126339.98,359583.02,2638.49,544,0.74,0.975944606,0.769239067
9368,6134,253,473,428,318771,89255.88,229515.12,1376.06,685,0.72,0.342689925,0.224333225
9369,8997,347,398,225,317650,38118,279532,2051.11,505,0.88,0.310782483,0.227977103
9370,4690,492,426,295,268721,64493.04,204227.96,1096.34,747,0.76,0.429496802,0.233761194
9371,3298,344,368,312,495431,44588.79,450842.21,2999.46,605,0.91,1.125366889,0.909478472
9372,6022,497,466,207,293257,55718.83,237538.17,1742.97,523,0.81,0.449347393,0.289433743
9373,6087,360,361,237,421602,67456.32,354145.68,1493.09,840,0.84,0.363740759,0.245291605
9374,4627,232,450,281,300856,21059.92,279796.08,1335.79,753,0.93,0.436090339,0.288694619
9375,4298,350,455,204,419627,96514.21,323112.79,1937.22,653,0.77,0.638022336,0.450725919
9376,2298,424,365,444,281703,73242.78,208460.22,1119.06,731,0.74,0.830313316,0.486971279
9377,6442,241,420,447,463376,23168.8,440207.2,2639.26,689,0.95,0.512303632,0.409695747
9378,6925,258,350,301,395119,67170.23,327948.77,1382.65,803,0.83,0.287458484,0.19966065
9379,9827,360,399,368,264213,42274.08,221938.92,1191.42,725,0.84,0.198475628,0.121239442
9380,8865,335,489,235,280275,14013.75,266261.25,1953.73,503,0.95,0.313336717,0.220386915
9381,9793,384,467,334,301554,57295.26,244258.74,1792.28,565,0.81,0.269915246,0.18301644
9382,9377,331,433,260,281807,61997.54,219809.46,1462.4,638,0.78,0.237432015,0.155956063
9383,9061,351,487,424,493173,64112.49,429060.51,3148.29,598,0.87,0.4399393,0.347455027
9384,5998,438,447,435,370184,29614.72,340569.28,2498.98,514,0.92,0.564184728,0.416635545
9385,5273,310,424,202,395003,75050.57,319952.43,2347.7,528,0.81,0.584430116,0.445230419
9386,8027,401,488,267,272388,76268.64,196119.36,1175.83,654,0.72,0.25723558,0.146484365
9387,7821,259,453,354,341436,20486.16,320949.84,1353.14,846,0.94,0.264050633,0.173013681
9388,3770,320,481,329,393174,106156.98,287017.02,1370.26,773,0.73,0.575931034,0.363464191
9389,7422,383,494,308,397028,99257,297771,1255.41,811,0.75,0.287309351,0.16914713
9390,7545,413,396,286,483632,82217.44,401414.56,2154.88,733,0.83,0.392827038,0.285603711
9391,5196,380,353,314,379899,79778.79,300120.21,2202.18,515,0.79,0.564892225,0.423822171
9392,8737,235,416,230,439340,57114.2,382225.8,2542.96,641,0.87,0.365567128,0.291056427
9393,6261,355,481,255,397083,111183.24,285899.76,1714.11,690,0.72,0.407300751,0.273775755
9394,6083,341,391,419,299846,20989.22,278856.78,2046.15,586,0.93,0.456707217,0.336371856
9395,9123,252,425,210,389178,23350.68,365827.32,2433.86,636,0.94,0.340990902,0.266782857
9396,2004,276,381,446,445095,75666.15,369428.85,2457.82,623,0.83,1.554301397,1.226457086
9397,6307,293,442,268,454820,72771.2,382048.8,2290.58,686,0.84,0.479717774,0.363180593
9398,2204,364,446,386,311355,46703.25,264651.75,1115.78,838,0.85,0.87376588,0.506252269
9399,4579,333,431,421,392822,66779.74,326042.26,1374.61,844,0.83,0.46704739,0.300198733
9400,2401,392,390,437,288955,17337.3,271617.7,1458.1,731,0.94,0.932986256,0.60728863
9401,5610,468,464,260,457286,118894.36,338391.64,1816.56,717,0.74,0.489939394,0.323807487
9402,7010,436,368,400,238994,38239.04,200754.96,846.39,824,0.84,0.235433666,0.120740371
9403,7985,461,457,207,463693,78827.81,384865.19,2824,569,0.83,0.468628679,0.353663118
9404,5280,279,404,240,481053,110642.19,370410.81,2464.35,620,0.77,0.596089015,0.466732955
9405,3360,386,489,436,295498,35459.76,260038.24,1241.46,767,0.88,0.62989881,0.369482143
9406,6482,262,454,331,259728,75321.12,184406.88,1353.11,591,0.71,0.319208578,0.208748843
9407,9435,201,437,401,493058,78889.28,414168.72,1746.15,833,0.84,0.252692104,0.185071542
9408,7038,390,426,236,362518,65253.24,297264.76,1419.19,765,0.82,0.317588804,0.201646775
9409,8081,382,356,322,411709,28819.63,382889.37,2055.43,713,0.93,0.345678753,0.254353422
9410,5033,296,420,348,381421,106797.88,274623.12,1311.09,773,0.72,0.402759785,0.260498709
9411,3944,339,380,239,381060,80022.6,301037.4,2208.91,504,0.79,0.74237069,0.560068458
9412,8643,476,434,229,268617,72526.59,196090.41,1438.84,588,0.73,0.27176212,0.166474604
9413,5093,464,391,441,383778,69080.04,314697.96,1886.77,654,0.82,0.53834086,0.370463381
9414,7395,217,491,429,289488,28948.8,260539.2,1243.85,794,0.9,0.263941853,0.168201487
9415,5340,249,376,437,304430,73063.2,231366.8,1697.69,584,0.76,0.434960674,0.317919476
9416,9565,369,461,336,239936,23993.6,215942.4,1030.94,772,0.9,0.19455724,0.107782541
9417,3269,484,363,200,476252,80962.84,395289.16,2900.49,518,0.83,1.146371979,0.887271337
9418,9753,379,351,377,327473,26197.84,301275.16,1438.33,756,0.92,0.222324413,0.147475649
9419,2083,492,485,223,318272,70019.84,248252.16,1821.59,500,0.78,1.343538166,0.87450312
9420,5098,241,432,329,421080,58951.2,362128.8,2171.15,673,0.86,0.557895253,0.425882699
9421,9170,283,427,284,342186,30796.74,311389.26,2071.68,612,0.91,0.303345692,0.225919302
9422,2119,282,388,290,425905,51108.6,374796.4,2011.99,741,0.88,1.265686645,0.949499764
9423,7065,460,453,303,358426,39426.86,318999.14,2122.31,618,0.89,0.429626327,0.300397735
9424,4263,332,383,404,333000,36630,296370,1249.51,840,0.89,0.460828055,0.293105794
9425,9526,347,447,288,431287,56067.31,375219.69,2249.63,687,0.87,0.319507663,0.236156834
9426,9812,257,439,285,230843,34626.45,196216.55,1305.43,624,0.85,0.203977782,0.133044232
9427,6551,464,407,393,290595,37777.35,252817.65,1682,619,0.87,0.389711494,0.256754694
9428,4516,464,438,285,311833,71721.59,240111.41,1439.59,690,0.77,0.518509743,0.318775465
9429,3579,206,371,273,304617,27415.53,277201.47,1488.08,743,0.91,0.576999162,0.415780944
9430,9790,435,482,424,237930,45206.7,192723.3,812.53,833,0.81,0.176662921,0.082995914
9431,9457,234,466,295,477077,28624.62,448452.38,1890.69,650,0.94,0.273944168,0.199924923
9432,8254,319,366,445,262341,34104.33,228236.67,1368.39,659,0.87,0.248775139,0.165785074
9433,3945,421,371,296,267557,50835.83,216721.17,1441.85,641,0.81,0.566248416,0.365487959
9434,2740,392,409,412,410248,32819.84,377428.16,2262.87,683,0.92,1.11820073,0.825864964
9435,3110,425,373,389,448336,107600.64,340735.36,1626.72,796,0.76,0.779652733,0.523061093
9436,8661,306,393,384,472840,61469.2,411370.8,1734.36,829,0.87,0.28095601,0.200249394
9437,3828,481,478,239,249733,69925.24,179807.76,758.08,843,0.72,0.448557994,0.198035528
9438,5349,375,464,298,355439,85305.36,270133.64,1982.14,592,0.76,0.52741447,0.370562722
9439,6853,221,467,359,410067,98416.08,311650.92,1868.5,669,0.76,0.3730483,0.272654312
9440,7329,487,497,223,430795,34463.6,396331.4,2127.59,729,0.92,0.424558603,0.290297448
9441,5457,385,454,336,284745,19932.15,264812.85,1761.81,622,0.93,0.476600696,0.322853216
9442,5892,258,420,262,239355,19148.4,220206.6,1465.04,633,0.92,0.363720299,0.248649016
9443,3059,375,383,248,498829,24941.45,473887.55,3477.22,510,0.95,1.384511278,1.136717882
9444,9128,415,494,416,265808,58477.76,207330.24,1379.37,606,0.78,0.250697853,0.151114154
9445,3594,343,353,421,475340,90314.6,385025.4,1623.28,820,0.81,0.645319978,0.451663884
9446,3170,395,494,208,350439,98122.92,252316.08,1063.77,809,0.72,0.616015773,0.335574132
9447,8421,265,385,230,336443,30279.87,306163.13,2246.52,535,0.91,0.3439639,0.266775917
9448,5357,327,370,203,280869,64599.87,216269.13,911.8,815,0.77,0.300317342,0.170207206
9449,9541,403,376,290,390461,39046.1,351414.9,2578.56,596,0.9,0.351908605,0.270260979
9450,6459,490,381,390,270234,40535.1,229698.9,1096.62,751,0.85,0.304632296,0.1697817
9451,2226,495,476,244,372411,100550.97,271860.03,1629.94,685,0.73,1.168436658,0.732228212
9452,3813,230,455,389,341981,44457.53,297523.47,2183.12,520,0.87,0.752195122,0.572546551
9453,4040,218,399,233,313835,91012.15,222822.85,1635,749,0.71,0.557425743,0.40470297
9454,5122,352,428,375,405428,36488.52,368939.48,2454.56,645,0.91,0.631503319,0.479219055
9455,9628,455,468,287,270657,24359.13,246297.87,1038.4,802,0.91,0.203718322,0.107852098
9456,8134,414,394,448,283336,56667.2,226668.8,1663.22,515,0.8,0.303813622,0.204477502
9457,7178,297,458,211,466552,88644.88,377907.12,1593.27,807,0.81,0.327148231,0.221965729
9458,5351,254,498,322,473745,66324.3,407420.7,2442.69,696,0.86,0.597026724,0.456492244
9459,2854,467,394,208,394392,106485.84,287906.16,1726.14,654,0.73,0.906496146,0.604814296
9460,7966,367,498,232,325310,71568.2,253741.8,1861.87,545,0.78,0.342313583,0.23372709
9461,3572,203,370,378,395592,59338.8,336253.2,2467.31,520,0.85,0.851150616,0.690736282
9462,4454,273,371,231,348575,83658,264917,1116.9,804,0.76,0.395352492,0.250763359
9463,5441,329,484,254,487346,131583.42,355762.58,1909.81,733,0.73,0.500424554,0.351003492
9464,5935,263,479,271,309851,61970.2,247880.8,1486.17,660,0.8,0.375428812,0.250407751
9465,5624,471,431,292,481546,134832.88,346713.12,1461.76,805,0.72,0.42029872,0.259914651
9466,4308,269,350,407,362518,105130.22,257387.78,1085.16,836,0.71,0.395580316,0.25189415
9467,5022,335,448,299,388662,42752.82,345909.18,2301.34,617,0.89,0.614165671,0.458251693
9468,4209,393,448,222,324195,51871.2,272323.8,1300.12,759,0.84,0.508700404,0.308890473
9469,5083,247,376,404,331787,29860.83,301926.17,1810.2,666,0.91,0.478693685,0.356128271
9470,7294,323,471,437,420845,58918.3,361926.7,2655.69,593,0.86,0.472948999,0.364092405
9471,5142,206,449,278,349258,83821.92,265436.08,1591.42,679,0.76,0.436876702,0.30949436
9472,4137,259,405,331,314961,31496.1,283464.9,1699.52,689,0.9,0.571312545,0.410809766
9473,4223,435,496,428,252828,65735.28,187092.72,1004.35,731,0.74,0.458287947,0.237828558
9474,9951,260,497,366,398429,47811.48,350617.52,2332.67,615,0.88,0.310488393,0.234415637
9475,9862,415,357,362,352432,31718.88,320713.12,1721.66,722,0.91,0.252855405,0.174575137
9476,3844,336,493,225,368967,99621.09,269345.91,1135.57,843,0.73,0.511074402,0.295413632
9477,3759,328,424,436,450550,31538.5,419011.5,3074.56,532,0.93,1.017972865,0.817919659
9478,9776,330,421,284,354795,60315.15,294479.85,1580.83,736,0.83,0.238525982,0.161705196
9479,7596,404,468,340,368014,51521.96,316492.04,2105.63,632,0.86,0.391999737,0.277202475
9480,8194,480,454,331,241867,41117.39,200749.61,1335.59,645,0.83,0.276981938,0.162996095
9481,8897,237,401,285,349703,52455.45,297247.55,1419.11,762,0.85,0.231213892,0.159504327
9482,2511,217,393,203,346835,76303.7,270531.3,1621.97,671,0.78,0.888876941,0.645945838
9483,5190,232,471,307,345833,93374.91,252458.09,1205.27,782,0.73,0.367682081,0.232229287
9484,7584,220,485,290,305822,15291.1,290530.9,2131.81,525,0.95,0.374051951,0.281093091
9485,3341,365,475,305,270557,32466.84,238090.16,1584.02,644,0.88,0.725537264,0.474115534
9486,2742,439,416,251,468354,32784.78,435569.22,2079.47,752,0.93,1.07019329,0.758377097
9487,3532,486,458,284,358038,64446.84,293591.16,1953.27,603,0.82,0.820291619,0.553020951
9488,5847,363,435,356,411900,20595,391305,2346.07,665,0.95,0.537723619,0.401243373
9489,2112,262,454,383,288875,69330,219545,925.61,842,0.76,0.777277462,0.438262311
9490,4826,338,387,302,464233,83561.94,380671.06,1817.38,762,0.82,0.526808952,0.376581019
9491,9256,232,353,398,234615,39884.55,194730.45,1428.86,542,0.83,0.217573466,0.154371219
9492,9329,414,444,427,303027,60605.4,242421.6,1022.06,808,0.8,0.201528567,0.109557294
9493,4262,253,387,273,374226,67360.68,306865.32,2251.67,529,0.82,0.678477241,0.528312999
9494,7675,464,365,396,269614,48530.52,221083.48,932.1,824,0.82,0.229459283,0.121446254
9495,7890,347,492,216,249887,14993.22,234893.78,1562.75,609,0.94,0.304404309,0.198067174
9496,5862,399,395,258,299779,17986.74,281792.26,2067.69,592,0.94,0.48817639,0.352727738
9497,9056,410,488,224,317083,79270.75,237812.25,1744.98,536,0.75,0.291848498,0.192687721
9498,8757,312,430,260,494481,34613.67,459867.33,2195.48,767,0.93,0.335443645,0.250711431
9499,2175,311,453,307,379027,18951.35,360075.65,1518.09,830,0.95,1.049236782,0.697972414
9500,9843,295,372,215,281902,70475.5,211426.5,1134.98,737,0.75,0.183072234,0.115308341
9501,5338,325,369,437,468519,107759.37,360759.63,2647.13,585,0.77,0.6259142,0.49590296
9502,4935,424,367,445,280385,16823.1,263561.9,1933.92,572,0.94,0.552162107,0.391878419
9503,2493,416,429,325,370474,100027.98,270446.02,1140.21,810,0.73,0.796313678,0.457364621
9504,8699,208,358,271,355464,85311.36,270152.64,1982.28,595,0.76,0.292939418,0.227874468
9505,7383,313,479,405,361616,32545.44,329070.56,1387.37,835,0.91,0.295187593,0.187914127
9506,3495,499,458,425,441224,101481.52,339742.48,1621.98,773,0.77,0.737905579,0.464085837
9507,9210,322,415,279,387095,50322.35,336772.65,2471.12,595,0.87,0.348330076,0.26830836
9508,2246,377,351,416,403282,52426.66,350855.34,1479.22,840,0.87,0.982733749,0.658601959
9509,9796,200,433,446,315021,15751.05,299269.95,1991.05,609,0.95,0.267869539,0.203251327
9510,6608,375,381,372,377099,30167.92,346931.08,1862.4,725,0.92,0.396246973,0.281840194
9511,7306,431,382,343,414226,95271.98,318954.02,2122.01,635,0.77,0.401725979,0.290447577
9512,8426,240,450,371,328624,82156,246468,1808.49,565,0.75,0.296521481,0.214632091
9513,9349,258,393,326,328270,32827,295443,1410.49,772,0.9,0.220503797,0.150870681
9514,7283,376,473,412,340797,95423.16,245373.84,1034.51,843,0.72,0.258617328,0.142044487
9515,3417,227,371,432,305980,88734.2,217245.8,915.92,806,0.71,0.443055312,0.268047995
9516,9952,323,419,226,449999,44999.9,404999.1,1707.49,819,0.9,0.246130426,0.171572548
9517,2144,441,440,431,302429,57461.51,244967.49,1032.79,699,0.81,0.892625933,0.481711754
9518,3186,318,484,243,437491,122497.48,314993.52,1888.55,686,0.72,0.844491525,0.592765223
9519,9238,207,433,441,391072,82125.12,308946.88,1658.49,701,0.79,0.248808184,0.179529119
9520,4779,383,374,313,233629,16354.03,217274.97,1302.67,688,0.93,0.430983469,0.27258213
9521,9269,439,366,366,417925,25075.5,392849.5,2882.59,514,0.94,0.397841191,0.310992556
9522,6942,395,356,304,240497,64934.19,175562.81,1288.22,580,0.73,0.29375108,0.185569
9523,3277,424,373,441,380881,102837.87,278043.13,1667.01,696,0.73,0.751910284,0.508700031
9524,4199,455,366,225,287242,57448.4,229793.6,1233.58,739,0.8,0.489302215,0.293779471
9525,8961,390,350,434,363896,72779.2,291116.8,2136.11,577,0.8,0.320958598,0.238378529
9526,4003,442,443,350,300459,42064.26,258394.74,1896.01,519,0.86,0.694731451,0.473647265
9527,8952,391,393,248,394342,86755.24,307586.76,1844.14,688,0.78,0.293581323,0.206003128
9528,3716,490,493,292,491309,113001.07,378307.93,1806.1,791,0.77,0.750565124,0.486033369
9529,4196,427,453,406,387378,73601.82,313776.18,2087.56,605,0.81,0.707235462,0.497511916
9530,2110,441,440,388,361851,72370.2,289480.8,1925.92,601,0.8,1.330293839,0.912758294
9531,9771,212,363,271,386997,38699.7,348297.3,2555.68,584,0.9,0.320405281,0.261557671
9532,6600,224,475,257,355608,21336.48,334271.52,2452.77,593,0.94,0.477540909,0.371631818
9533,9988,423,437,292,258748,69861.96,188886.04,796.35,830,0.73,0.165834001,0.079730677
9534,7816,325,487,420,284473,22757.84,261715.16,1569.11,671,0.92,0.304645599,0.200756141
9535,6353,452,484,211,414163,70407.71,343755.29,2522.35,574,0.83,0.544364867,0.397032898
9536,7873,240,392,281,458708,32109.56,426598.44,2290.07,728,0.93,0.371150768,0.290876413
9537,9345,203,435,238,267305,16038.3,251266.7,1348.85,600,0.94,0.212611022,0.144339219
9538,5451,243,468,215,397290,107268.3,290021.7,1384.61,779,0.73,0.384445056,0.254010273
9539,8993,443,358,341,256511,43606.87,212904.13,897.61,845,0.83,0.188881352,0.099812076
9540,4105,228,417,306,346112,41533.44,304578.56,2234.89,507,0.88,0.701556638,0.544431181
9541,9891,367,468,377,413009,45430.99,367578.01,2697.16,574,0.89,0.357108482,0.272688302
9542,2077,485,363,229,246971,22227.39,224743.61,947.53,845,0.91,0.864482427,0.456201252
9543,6398,255,354,431,429703,77346.54,352356.46,1891.53,706,0.82,0.390829947,0.295643951
9544,5285,341,367,242,329564,82391,247173,1180.04,776,0.75,0.357245033,0.223280984
9545,6210,229,475,220,360315,36031.5,324283.5,1740.82,721,0.9,0.393690821,0.280325282
9546,2167,351,487,240,371455,40860.05,330594.95,1393.8,802,0.89,1.029903092,0.643193355
9547,8693,202,366,389,279212,36297.56,242914.44,1024.14,803,0.87,0.183151961,0.117812033
9548,5586,284,454,261,412479,94870.17,317608.83,1704.99,718,0.77,0.437341568,0.305225564
9549,7913,366,473,399,265925,18614.75,247310.25,1814.68,501,0.93,0.335357007,0.229328952
9550,5433,445,394,269,333310,33331,299979,2201.14,544,0.9,0.559569299,0.405142647
9551,8632,480,446,355,316782,60188.58,256593.42,1081.81,822,0.81,0.232600788,0.125325533
9552,3301,436,378,228,276314,24868.26,251445.74,1060.11,827,0.91,0.567740079,0.321148137
9553,8509,482,485,345,494914,64338.82,430575.18,3159.41,588,0.87,0.484946527,0.371302151
9554,9937,274,384,269,265310,66327.5,198982.5,838.92,842,0.75,0.150641039,0.08442387
9555,4304,229,409,253,462442,83239.56,379202.44,2522.84,642,0.82,0.734395911,0.58616171
9556,2688,453,424,242,353660,56585.6,297074.4,2179.83,594,0.84,1.137213542,0.810948661
9557,8131,288,358,285,390158,78031.6,312126.4,1675.56,732,0.8,0.285519616,0.206070594
9558,9637,288,414,202,449023,40412.07,408610.93,2718.5,612,0.91,0.354934108,0.282089862
9559,6279,367,374,358,325733,94462.57,231270.43,1386.58,676,0.71,0.33884058,0.220828157
9560,9065,307,406,442,239085,66943.8,172141.2,1263.11,572,0.72,0.217993381,0.139339217
9561,4963,482,433,313,486929,136340.12,350588.88,2101.96,657,0.72,0.607890389,0.423526093
9562,8011,296,366,212,282148,56429.6,225718.4,1656.24,552,0.8,0.2893821,0.206745725
9563,9802,458,368,440,373344,59735.04,313608.96,1880.24,651,0.84,0.276090594,0.191822077
9564,2921,261,470,384,278661,25079.49,253581.51,1860.69,587,0.91,0.887261212,0.637004451
9565,5332,490,456,297,441727,22086.35,419640.65,1769.22,846,0.95,0.509231058,0.331811703
9566,4552,309,450,449,233373,32672.22,200700.78,846.16,812,0.86,0.352627417,0.185887522
9567,7989,389,479,218,348204,41784.48,306419.52,2038.62,633,0.88,0.363827763,0.25517837
9568,8015,206,391,305,468298,32780.86,435517.14,2611.15,674,0.93,0.400268247,0.325782907
9569,6621,277,482,332,428393,42839.3,385553.7,2311.59,663,0.9,0.463765292,0.349130041
9570,5485,326,413,412,409658,114704.24,294953.76,1408.15,783,0.72,0.391458523,0.256727438
